Transaction ID,Order Date,Customer ID,Customer Name,Product Category,Product Name,Quantity,Unit Price,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
TXN-100357,2026-05-25,Cust-1108,Customer 1108,Clothing,T-Shirt,1,25.0,0.0,25.0,8.09,Apple Pay,Canada,Quebec,North America
TXN-100358,2024-10-18,Cust-1038,Customer 1038,Clothing,Socks,2,10.0,0.0,20.0,6.43,PayPal,Germany,Bavaria,Europe
TXN-100359,2025-01-01,Cust-1130,Customer 1130,Sports,Dumbbells,4,45.0,0.05,171.0,55.23,Debit Card,United States,Texas,North America
TXN-100360,2025-03-04,Cust-1130,Customer 1130,Home & Kitchen,Dinner Set,2,79.0,0.1,142.2,55.28,Credit Card,Germany,Bavaria,Europe
TXN-100361,2024-12-02,Cust-1030,Customer 1030,Sports,Dumbbells,2,45.0,0.0,90.0,33.8,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100362,2025-03-07,Cust-1113,Customer 1113,Clothing,Sneakers,1,80.0,0.0,80.0,18.37,Credit Card,United States,Illinois,North America
TXN-100363,2025-05-13,Cust-1057,Customer 1057,Electronics,Headphones,1,150.0,0.0,150.0,31.84,PayPal,Canada,British Columbia,North America
TXN-100364,2024-10-30,Cust-1012,Customer 1012,Sports,Yoga Mat,3,29.0,0.05,82.65,27.65,Credit Card,Canada,British Columbia,North America
TXN-100365,2024-07-12,Cust-1029,Customer 1029,Sports,Dumbbells,1,45.0,0.1,40.5,8.15,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100366,2026-01-11,Cust-1111,Customer 1111,Clothing,Jacket,2,120.0,0.15,204.0,61.8,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100367,2026-01-15,Cust-1056,Customer 1056,Beauty,Lipstick,3,18.0,0.0,54.0,8.5,Credit Card,Canada,Alberta,North America
TXN-100368,2025-05-13,Cust-1031,Customer 1031,Beauty,Lipstick,3,18.0,0.15,45.9,9.49,Apple Pay,United Kingdom,Scotland,Europe
TXN-100369,2026-05-11,Cust-1064,Customer 1064,Home & Kitchen,Blender,1,49.0,0.05,46.55,8.73,Debit Card,United States,California,North America
TXN-100370,2026-03-12,Cust-1084,Customer 1084,Electronics,Charger,2,29.0,0.0,58.0,10.22,PayPal,United States,Texas,North America
TXN-100371,2025-04-08,Cust-1138,Customer 1138,Clothing,Socks,4,10.0,0.05,38.0,16.34,Credit Card,Germany,Hamburg,Europe
TXN-100372,2026-04-18,Cust-1005,Customer 1005,Home & Kitchen,Dinner Set,3,79.0,0.15,201.45,83.69,Debit Card,Germany,Berlin,Europe
TXN-100373,2026-03-25,Cust-1042,Customer 1042,Beauty,Foundation,1,35.0,0.05,33.25,10.4,Apple Pay,Germany,Hamburg,Europe
TXN-100374,2024-11-26,Cust-1082,Customer 1082,Electronics,Smartwatch,1,199.0,0.0,199.0,56.29,Debit Card,United States,New York,North America
TXN-100375,2025-10-27,Cust-1047,Customer 1047,Clothing,Sneakers,1,80.0,0.0,80.0,34.29,Credit Card,Germany,Hamburg,Europe
TXN-100376,2025-07-15,Cust-1110,Customer 1110,Beauty,Shampoo,1,15.0,0.0,15.0,3.36,Debit Card,Canada,Ontario,North America
TXN-100377,2024-10-06,Cust-1147,Customer 1147,Electronics,Headphones,4,150.0,0.1,540.0,203.64,Apple Pay,United States,Texas,North America
TXN-100378,2025-07-22,Cust-1104,Customer 1104,Sports,Running Shoes,1,95.0,0.0,95.0,39.46,Apple Pay,Germany,Hamburg,Europe
TXN-100379,2025-02-25,Cust-1086,Customer 1086,Clothing,T-Shirt,2,25.0,0.15,42.5,14.07,Apple Pay,Germany,Bavaria,Europe
TXN-100380,2024-12-17,Cust-1115,Customer 1115,Sports,Dumbbells,1,45.0,0.0,45.0,12.61,Debit Card,France,Île-de-France,Europe
TXN-100381,2024-08-02,Cust-1132,Customer 1132,Clothing,Jacket,1,120.0,0.05,114.0,39.63,Apple Pay,Canada,Ontario,North America
TXN-100382,2025-10-14,Cust-1103,Customer 1103,Home & Kitchen,Blender,2,49.0,0.15,83.3,14.56,Google Pay,United Kingdom,England,Europe
TXN-100383,2026-05-07,Cust-1121,Customer 1121,Sports,Backpack,1,55.0,0.0,55.0,24.43,Credit Card,France,Île-de-France,Europe
TXN-100384,2025-12-14,Cust-1058,Customer 1058,Electronics,Smartphone,2,699.0,0.05,1328.1,543.25,Debit Card,Germany,Hamburg,Europe
TXN-100385,2025-08-06,Cust-1122,Customer 1122,Sports,Backpack,3,55.0,0.15,140.25,31.96,Debit Card,Canada,Ontario,North America
TXN-100386,2025-12-01,Cust-1030,Customer 1030,Beauty,Lipstick,2,18.0,0.0,36.0,7.85,Credit Card,United States,California,North America
TXN-100387,2025-11-12,Cust-1148,Customer 1148,Clothing,Jacket,1,120.0,0.0,120.0,47.01,Google Pay,United States,New York,North America
TXN-100388,2024-07-30,Cust-1144,Customer 1144,Clothing,Socks,3,10.0,0.0,30.0,7.93,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100389,2026-05-10,Cust-1026,Customer 1026,Sports,Yoga Mat,1,29.0,0.0,29.0,4.5,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100390,2024-07-14,Cust-1048,Customer 1048,Clothing,Jeans,1,60.0,0.0,60.0,16.34,Debit Card,United Kingdom,Scotland,Europe
TXN-100391,2025-05-11,Cust-1131,Customer 1131,Clothing,T-Shirt,2,25.0,0.0,50.0,13.77,PayPal,United Kingdom,Wales,Europe
TXN-100392,2025-11-18,Cust-1080,Customer 1080,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,48.84,Google Pay,Germany,Bavaria,Europe
TXN-100393,2025-07-29,Cust-1144,Customer 1144,Home & Kitchen,Blender,1,49.0,0.0,49.0,13.42,Google Pay,Canada,Alberta,North America
TXN-100394,2026-04-09,Cust-1111,Customer 1111,Beauty,Perfume,1,75.0,0.15,63.75,12.55,Google Pay,Canada,Alberta,North America
TXN-100395,2025-10-08,Cust-1030,Customer 1030,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,47.71,Debit Card,Germany,Hamburg,Europe
TXN-100396,2024-11-14,Cust-1124,Customer 1124,Clothing,Jacket,1,120.0,0.0,120.0,19.55,Apple Pay,France,Île-de-France,Europe
TXN-100397,2024-09-24,Cust-1097,Customer 1097,Home & Kitchen,Knife Set,2,59.0,0.0,118.0,51.09,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100398,2025-06-13,Cust-1003,Customer 1003,Sports,Dumbbells,3,45.0,0.0,135.0,41.07,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100399,2026-06-21,Cust-1005,Customer 1005,Home & Kitchen,Air Fryer,3,119.0,0.05,339.15,121.76,Credit Card,Germany,Bavaria,Europe
TXN-100400,2024-08-14,Cust-1132,Customer 1132,Home & Kitchen,Coffee Maker,1,89.0,0.05,84.55,19.43,PayPal,United Kingdom,Scotland,Europe
TXN-100401,2026-04-20,Cust-1136,Customer 1136,Beauty,Moisturizer,2,25.0,0.05,47.5,8.84,Debit Card,United States,California,North America
TXN-100402,2026-05-23,Cust-1082,Customer 1082,Sports,Backpack,1,55.0,0.0,55.0,15.13,Google Pay,Germany,Berlin,Europe
TXN-100403,2026-01-20,Cust-1111,Customer 1111,Clothing,Jeans,3,60.0,0.0,180.0,48.23,PayPal,United States,California,North America
TXN-100404,2024-12-31,Cust-1115,Customer 1115,Electronics,Laptop,1,999.0,0.0,999.0,400.08,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100405,2024-10-27,Cust-1125,Customer 1125,Electronics,Smartwatch,1,199.0,0.15,169.15,36.22,Debit Card,United States,Texas,North America
TXN-100406,2024-11-21,Cust-1089,Customer 1089,Clothing,Sneakers,1,80.0,0.0,80.0,28.75,Apple Pay,Germany,Bavaria,Europe
TXN-100407,2025-05-04,Cust-1129,Customer 1129,Electronics,Headphones,2,150.0,0.0,300.0,112.63,PayPal,Germany,Bavaria,Europe
TXN-100408,2026-01-15,Cust-1016,Customer 1016,Sports,Yoga Mat,1,29.0,0.1,26.1,11.2,Google Pay,Germany,Berlin,Europe
TXN-100409,2025-06-01,Cust-1075,Customer 1075,Sports,Dumbbells,2,45.0,0.1,81.0,30.6,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100410,2025-04-25,Cust-1018,Customer 1018,Sports,Dumbbells,1,45.0,0.0,45.0,19.05,Apple Pay,France,Île-de-France,Europe
TXN-100411,2026-05-17,Cust-1129,Customer 1129,Electronics,Charger,3,29.0,0.0,87.0,21.86,PayPal,Canada,Ontario,North America
TXN-100412,2026-05-07,Cust-1061,Customer 1061,Sports,Running Shoes,3,95.0,0.1,256.5,61.35,Apple Pay,United Kingdom,Wales,Europe
TXN-100413,2024-08-17,Cust-1078,Customer 1078,Clothing,Sneakers,2,80.0,0.1,144.0,38.75,PayPal,Germany,Hamburg,Europe
TXN-100414,2025-09-11,Cust-1021,Customer 1021,Electronics,Smartwatch,1,199.0,0.0,199.0,89.11,Apple Pay,Canada,British Columbia,North America
TXN-100415,2026-02-27,Cust-1146,Customer 1146,Electronics,Headphones,2,150.0,0.1,270.0,63.94,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100416,2025-03-15,Cust-1115,Customer 1115,Electronics,Laptop,2,999.0,0.05,1898.1,569.83,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100417,2024-08-16,Cust-1087,Customer 1087,Clothing,Jacket,2,120.0,0.05,228.0,35.31,Credit Card,Canada,Alberta,North America
TXN-100418,2026-01-17,Cust-1091,Customer 1091,Clothing,Sneakers,3,80.0,0.05,228.0,75.41,Debit Card,Germany,Hamburg,Europe
TXN-100419,2026-03-06,Cust-1039,Customer 1039,Electronics,Headphones,4,150.0,0.0,600.0,117.32,Debit Card,United Kingdom,England,Europe
TXN-100420,2024-06-29,Cust-1048,Customer 1048,Electronics,Smartwatch,1,199.0,0.0,199.0,38.41,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100421,2024-10-05,Cust-1041,Customer 1041,Clothing,Socks,2,10.0,0.05,19.0,4.28,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100422,2025-01-06,Cust-1106,Customer 1106,Home & Kitchen,Coffee Maker,5,89.0,0.0,445.0,146.07,Apple Pay,Germany,Bavaria,Europe
TXN-100423,2025-06-09,Cust-1089,Customer 1089,Clothing,Jeans,1,60.0,0.0,60.0,9.5,Credit Card,Germany,Berlin,Europe
TXN-100424,2024-08-10,Cust-1123,Customer 1123,Beauty,Perfume,2,75.0,0.1,135.0,36.36,Apple Pay,Germany,Bavaria,Europe
TXN-100425,2026-04-11,Cust-1083,Customer 1083,Sports,Backpack,1,55.0,0.0,55.0,18.17,Debit Card,Canada,Alberta,North America
TXN-100426,2025-03-20,Cust-1075,Customer 1075,Beauty,Shampoo,1,15.0,0.0,15.0,5.39,Credit Card,Germany,Bavaria,Europe
TXN-100427,2025-06-29,Cust-1147,Customer 1147,Electronics,Headphones,1,150.0,0.05,142.5,24.87,PayPal,France,Île-de-France,Europe
TXN-100428,2026-03-22,Cust-1139,Customer 1139,Clothing,Socks,3,10.0,0.0,30.0,5.64,Credit Card,Germany,Bavaria,Europe
TXN-100429,2024-10-08,Cust-1053,Customer 1053,Beauty,Foundation,1,35.0,0.1,31.5,10.82,PayPal,United Kingdom,Scotland,Europe
TXN-100430,2026-04-25,Cust-1096,Customer 1096,Sports,Water Bottle,1,20.0,0.0,20.0,3.08,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100431,2026-04-14,Cust-1034,Customer 1034,Sports,Yoga Mat,2,29.0,0.1,52.2,13.84,Google Pay,Canada,Ontario,North America
TXN-100432,2026-04-12,Cust-1088,Customer 1088,Clothing,Sneakers,1,80.0,0.0,80.0,31.91,Debit Card,United Kingdom,England,Europe
TXN-100433,2024-10-22,Cust-1015,Customer 1015,Home & Kitchen,Dinner Set,2,79.0,0.1,142.2,35.28,Debit Card,United States,California,North America
TXN-100434,2026-02-18,Cust-1083,Customer 1083,Sports,Water Bottle,1,20.0,0.05,19.0,6.65,Apple Pay,Germany,Bavaria,Europe
TXN-100435,2024-08-21,Cust-1072,Customer 1072,Beauty,Perfume,1,75.0,0.05,71.25,23.92,Apple Pay,France,Île-de-France,Europe
TXN-100436,2025-06-05,Cust-1085,Customer 1085,Beauty,Moisturizer,1,25.0,0.05,23.75,5.22,Debit Card,Germany,Berlin,Europe
TXN-100437,2025-10-11,Cust-1114,Customer 1114,Electronics,Headphones,1,150.0,0.05,142.5,49.24,PayPal,United Kingdom,Wales,Europe
TXN-100438,2024-10-19,Cust-1041,Customer 1041,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,42.46,Credit Card,Germany,Berlin,Europe
TXN-100439,2024-10-29,Cust-1064,Customer 1064,Home & Kitchen,Air Fryer,1,119.0,0.1,107.1,18.46,Apple Pay,France,Île-de-France,Europe
TXN-100440,2025-07-22,Cust-1101,Customer 1101,Beauty,Perfume,4,75.0,0.0,300.0,110.91,Credit Card,United States,Illinois,North America
TXN-100441,2026-03-27,Cust-1124,Customer 1124,Clothing,Sneakers,2,80.0,0.0,160.0,60.3,Apple Pay,Canada,British Columbia,North America
TXN-100442,2024-08-21,Cust-1022,Customer 1022,Electronics,Smartwatch,2,199.0,0.0,398.0,157.1,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100443,2026-03-20,Cust-1013,Customer 1013,Home & Kitchen,Dinner Set,5,79.0,0.0,395.0,101.29,Credit Card,France,Île-de-France,Europe
TXN-100444,2025-11-19,Cust-1101,Customer 1101,Electronics,Headphones,2,150.0,0.0,300.0,103.34,Credit Card,United States,New York,North America
TXN-100445,2024-09-28,Cust-1073,Customer 1073,Electronics,Smartphone,2,699.0,0.0,1398.0,378.07,Credit Card,Germany,Bavaria,Europe
TXN-100446,2026-03-24,Cust-1003,Customer 1003,Clothing,Sneakers,1,80.0,0.0,80.0,25.26,Google Pay,Canada,Ontario,North America
TXN-100447,2024-10-20,Cust-1034,Customer 1034,Sports,Water Bottle,1,20.0,0.0,20.0,7.07,Apple Pay,United States,New York,North America
TXN-100448,2026-01-05,Cust-1015,Customer 1015,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,20.73,Credit Card,Canada,Alberta,North America
TXN-100449,2026-02-15,Cust-1131,Customer 1131,Home & Kitchen,Blender,2,49.0,0.1,88.2,33.96,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100450,2025-10-25,Cust-1000,Customer 1000,Electronics,Laptop,5,999.0,0.0,4995.0,1831.27,Debit Card,United Kingdom,England,Europe
TXN-100451,2025-02-16,Cust-1094,Customer 1094,Sports,Yoga Mat,3,29.0,0.0,87.0,33.56,Credit Card,United Kingdom,Wales,Europe
TXN-100452,2025-03-23,Cust-1148,Customer 1148,Beauty,Shampoo,1,15.0,0.0,15.0,4.23,Google Pay,Germany,Hamburg,Europe
TXN-100453,2024-12-30,Cust-1017,Customer 1017,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,47.67,Debit Card,Germany,Hamburg,Europe
TXN-100454,2026-05-29,Cust-1010,Customer 1010,Beauty,Perfume,2,75.0,0.0,150.0,58.49,Debit Card,Canada,Alberta,North America
TXN-100455,2025-09-14,Cust-1024,Customer 1024,Clothing,Socks,1,10.0,0.15,8.5,2.65,Credit Card,Germany,Hamburg,Europe
TXN-100456,2026-01-26,Cust-1008,Customer 1008,Electronics,Charger,3,29.0,0.1,78.3,30.25,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100457,2025-02-26,Cust-1038,Customer 1038,Electronics,Charger,1,29.0,0.0,29.0,10.81,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100458,2024-09-08,Cust-1005,Customer 1005,Beauty,Shampoo,4,15.0,0.1,54.0,12.48,Apple Pay,Canada,Alberta,North America
TXN-100459,2024-11-25,Cust-1084,Customer 1084,Home & Kitchen,Knife Set,2,59.0,0.0,118.0,52.91,Google Pay,United States,Florida,North America
TXN-100460,2026-04-11,Cust-1070,Customer 1070,Electronics,Smartphone,4,699.0,0.0,2796.0,797.86,Credit Card,Canada,British Columbia,North America
TXN-100461,2025-09-02,Cust-1049,Customer 1049,Beauty,Lipstick,1,18.0,0.0,18.0,5.5,Credit Card,United States,Florida,North America
TXN-100462,2024-09-18,Cust-1022,Customer 1022,Home & Kitchen,Knife Set,4,59.0,0.0,236.0,62.46,PayPal,Germany,Berlin,Europe
TXN-100463,2026-05-22,Cust-1062,Customer 1062,Clothing,Sneakers,2,80.0,0.0,160.0,47.5,Apple Pay,Germany,Bavaria,Europe
TXN-100464,2025-04-05,Cust-1045,Customer 1045,Clothing,Jeans,1,60.0,0.15,51.0,16.06,Google Pay,France,Île-de-France,Europe
TXN-100465,2025-01-30,Cust-1024,Customer 1024,Beauty,Foundation,3,35.0,0.05,99.75,31.33,Apple Pay,Canada,British Columbia,North America
TXN-100466,2024-09-01,Cust-1113,Customer 1113,Clothing,Jacket,3,120.0,0.0,360.0,128.23,Credit Card,France,Île-de-France,Europe
TXN-100467,2024-08-10,Cust-1050,Customer 1050,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,31.2,PayPal,United Kingdom,England,Europe
TXN-100468,2024-09-26,Cust-1027,Customer 1027,Home & Kitchen,Dinner Set,3,79.0,0.0,237.0,84.75,PayPal,Canada,British Columbia,North America
TXN-100469,2025-09-20,Cust-1079,Customer 1079,Sports,Running Shoes,5,95.0,0.0,475.0,167.5,Apple Pay,Germany,Bavaria,Europe
TXN-100470,2025-01-14,Cust-1084,Customer 1084,Electronics,Charger,5,29.0,0.0,145.0,37.21,Google Pay,United Kingdom,Wales,Europe
TXN-100471,2025-01-28,Cust-1145,Customer 1145,Clothing,Socks,1,10.0,0.0,10.0,3.21,PayPal,Canada,Alberta,North America
TXN-100472,2025-10-11,Cust-1046,Customer 1046,Home & Kitchen,Blender,1,49.0,0.0,49.0,17.63,Google Pay,United Kingdom,England,Europe
TXN-100473,2025-08-30,Cust-1108,Customer 1108,Clothing,Socks,2,10.0,0.05,19.0,5.63,Google Pay,Germany,Bavaria,Europe
TXN-100474,2025-05-31,Cust-1091,Customer 1091,Clothing,Sneakers,2,80.0,0.0,160.0,24.31,Google Pay,United Kingdom,England,Europe
TXN-100475,2025-12-27,Cust-1037,Customer 1037,Sports,Water Bottle,2,20.0,0.15,34.0,6.88,PayPal,United Kingdom,England,Europe
TXN-100476,2026-02-26,Cust-1145,Customer 1145,Clothing,Sneakers,1,80.0,0.0,80.0,33.52,Google Pay,Germany,Bavaria,Europe
TXN-100477,2025-04-09,Cust-1125,Customer 1125,Home & Kitchen,Blender,3,49.0,0.0,147.0,57.78,PayPal,United Kingdom,England,Europe
TXN-100478,2025-03-05,Cust-1072,Customer 1072,Clothing,Jeans,1,60.0,0.0,60.0,12.58,Credit Card,Canada,Quebec,North America
TXN-100479,2025-06-16,Cust-1124,Customer 1124,Sports,Backpack,1,55.0,0.05,52.25,9.12,Credit Card,Canada,Quebec,North America
TXN-100480,2024-07-17,Cust-1017,Customer 1017,Beauty,Moisturizer,1,25.0,0.05,23.75,6.32,Credit Card,United States,Illinois,North America
TXN-100481,2025-11-28,Cust-1131,Customer 1131,Clothing,Jacket,2,120.0,0.05,228.0,79.52,Debit Card,Canada,British Columbia,North America
TXN-100482,2024-10-02,Cust-1092,Customer 1092,Sports,Running Shoes,5,95.0,0.05,451.25,106.57,Credit Card,United Kingdom,Wales,Europe
TXN-100483,2024-12-21,Cust-1116,Customer 1116,Home & Kitchen,Air Fryer,4,119.0,0.0,476.0,101.31,Debit Card,France,Île-de-France,Europe
TXN-100484,2025-02-02,Cust-1072,Customer 1072,Beauty,Foundation,2,35.0,0.15,59.5,20.0,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100485,2026-04-14,Cust-1088,Customer 1088,Electronics,Smartwatch,1,199.0,0.0,199.0,69.95,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100486,2025-09-09,Cust-1105,Customer 1105,Home & Kitchen,Blender,1,49.0,0.0,49.0,11.96,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100487,2026-02-22,Cust-1125,Customer 1125,Clothing,Sneakers,3,80.0,0.0,240.0,91.09,Apple Pay,United States,Texas,North America
TXN-100488,2025-05-15,Cust-1006,Customer 1006,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,16.26,Apple Pay,Canada,Alberta,North America
TXN-100489,2025-11-22,Cust-1082,Customer 1082,Electronics,Smartphone,1,699.0,0.1,629.1,256.15,Credit Card,Canada,Alberta,North America
TXN-100490,2024-07-10,Cust-1005,Customer 1005,Electronics,Charger,1,29.0,0.0,29.0,10.17,PayPal,United Kingdom,Scotland,Europe
TXN-100491,2025-05-26,Cust-1125,Customer 1125,Electronics,Smartwatch,3,199.0,0.1,537.3,102.73,Google Pay,Canada,Alberta,North America
TXN-100492,2025-03-09,Cust-1053,Customer 1053,Home & Kitchen,Air Fryer,4,119.0,0.0,476.0,193.99,Credit Card,United States,Illinois,North America
TXN-100493,2025-11-03,Cust-1055,Customer 1055,Beauty,Perfume,3,75.0,0.0,225.0,37.37,PayPal,United Kingdom,England,Europe
TXN-100494,2024-12-01,Cust-1086,Customer 1086,Clothing,Jacket,3,120.0,0.0,360.0,74.43,Credit Card,Germany,Bavaria,Europe
TXN-100495,2025-10-12,Cust-1126,Customer 1126,Clothing,Jacket,3,120.0,0.15,306.0,131.5,Google Pay,United Kingdom,Scotland,Europe
TXN-100496,2026-04-19,Cust-1060,Customer 1060,Clothing,Sneakers,2,80.0,0.0,160.0,43.57,PayPal,Canada,British Columbia,North America
TXN-100497,2026-05-15,Cust-1014,Customer 1014,Electronics,Smartwatch,1,199.0,0.05,189.05,64.07,Debit Card,France,Île-de-France,Europe
TXN-100498,2026-04-30,Cust-1095,Customer 1095,Sports,Running Shoes,2,95.0,0.15,161.5,42.11,Credit Card,Germany,Berlin,Europe
TXN-100499,2025-07-09,Cust-1092,Customer 1092,Electronics,Laptop,1,999.0,0.1,899.1,271.22,PayPal,France,Île-de-France,Europe
TXN-100500,2025-12-21,Cust-1053,Customer 1053,Electronics,Smartphone,1,699.0,0.1,629.1,194.4,Google Pay,Germany,Bavaria,Europe
TXN-100501,2026-05-16,Cust-1021,Customer 1021,Home & Kitchen,Knife Set,3,59.0,0.05,168.15,46.36,Debit Card,United States,New York,North America
TXN-100502,2025-08-25,Cust-1131,Customer 1131,Sports,Dumbbells,2,45.0,0.0,90.0,36.33,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100503,2026-02-27,Cust-1065,Customer 1065,Clothing,Jacket,4,120.0,0.1,432.0,161.0,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100504,2025-03-19,Cust-1109,Customer 1109,Clothing,Jeans,2,60.0,0.0,120.0,43.4,Debit Card,Germany,Bavaria,Europe
TXN-100505,2026-01-22,Cust-1026,Customer 1026,Home & Kitchen,Air Fryer,2,119.0,0.05,226.1,41.42,Debit Card,Germany,Berlin,Europe
TXN-100506,2025-08-15,Cust-1086,Customer 1086,Electronics,Laptop,1,999.0,0.05,949.05,165.47,Google Pay,France,Île-de-France,Europe
TXN-100507,2024-12-09,Cust-1038,Customer 1038,Sports,Dumbbells,3,45.0,0.05,128.25,45.08,Debit Card,Canada,Quebec,North America
TXN-100508,2024-08-06,Cust-1066,Customer 1066,Electronics,Laptop,2,999.0,0.0,1998.0,768.73,Credit Card,Germany,Berlin,Europe
TXN-100509,2026-01-01,Cust-1051,Customer 1051,Electronics,Headphones,1,150.0,0.0,150.0,61.14,PayPal,Germany,Berlin,Europe
TXN-100510,2025-04-05,Cust-1127,Customer 1127,Beauty,Perfume,1,75.0,0.0,75.0,16.68,Credit Card,United Kingdom,Scotland,Europe
TXN-100511,2025-07-26,Cust-1059,Customer 1059,Home & Kitchen,Knife Set,3,59.0,0.15,150.45,44.82,Debit Card,United States,New York,North America
TXN-100512,2024-07-06,Cust-1030,Customer 1030,Electronics,Laptop,1,999.0,0.0,999.0,199.09,PayPal,United Kingdom,Wales,Europe
TXN-100513,2026-02-21,Cust-1056,Customer 1056,Beauty,Foundation,4,35.0,0.0,140.0,55.49,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100514,2025-04-22,Cust-1064,Customer 1064,Home & Kitchen,Coffee Maker,1,89.0,0.1,80.1,16.07,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100515,2025-03-04,Cust-1079,Customer 1079,Beauty,Lipstick,3,18.0,0.0,54.0,8.33,Apple Pay,United Kingdom,Wales,Europe
TXN-100516,2025-11-05,Cust-1070,Customer 1070,Beauty,Foundation,1,35.0,0.0,35.0,10.97,Debit Card,United Kingdom,Scotland,Europe
TXN-100517,2024-07-29,Cust-1124,Customer 1124,Clothing,Socks,3,10.0,0.05,28.5,7.79,Debit Card,United States,Illinois,North America
TXN-100518,2026-06-21,Cust-1145,Customer 1145,Sports,Yoga Mat,1,29.0,0.0,29.0,12.66,Debit Card,Germany,Hamburg,Europe
TXN-100519,2024-09-22,Cust-1096,Customer 1096,Beauty,Shampoo,3,15.0,0.0,45.0,16.28,Debit Card,Canada,British Columbia,North America
TXN-100520,2026-02-19,Cust-1096,Customer 1096,Sports,Dumbbells,3,45.0,0.05,128.25,43.6,Credit Card,United States,California,North America
TXN-100521,2026-02-16,Cust-1070,Customer 1070,Home & Kitchen,Blender,2,49.0,0.1,88.2,15.06,Apple Pay,United States,Illinois,North America
TXN-100522,2025-08-16,Cust-1005,Customer 1005,Electronics,Laptop,2,999.0,0.1,1798.2,475.87,Debit Card,United States,California,North America
TXN-100523,2024-10-17,Cust-1114,Customer 1114,Electronics,Headphones,2,150.0,0.05,285.0,102.26,PayPal,United Kingdom,England,Europe
TXN-100524,2026-03-03,Cust-1129,Customer 1129,Beauty,Foundation,3,35.0,0.0,105.0,37.29,PayPal,Canada,Ontario,North America
TXN-100525,2025-01-06,Cust-1073,Customer 1073,Clothing,Socks,1,10.0,0.0,10.0,2.11,Google Pay,United States,California,North America
TXN-100526,2025-11-07,Cust-1056,Customer 1056,Electronics,Smartphone,1,699.0,0.1,629.1,159.07,Debit Card,United States,Illinois,North America
TXN-100527,2026-03-12,Cust-1111,Customer 1111,Electronics,Headphones,1,150.0,0.0,150.0,35.21,Credit Card,Canada,Ontario,North America
TXN-100528,2025-10-30,Cust-1017,Customer 1017,Electronics,Smartwatch,4,199.0,0.0,796.0,208.25,Apple Pay,United States,Illinois,North America
TXN-100529,2024-09-07,Cust-1081,Customer 1081,Home & Kitchen,Dinner Set,2,79.0,0.0,158.0,26.28,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100530,2025-08-11,Cust-1014,Customer 1014,Beauty,Shampoo,3,15.0,0.0,45.0,13.33,Apple Pay,Canada,Quebec,North America
TXN-100531,2025-07-05,Cust-1081,Customer 1081,Sports,Water Bottle,1,20.0,0.15,17.0,5.45,Credit Card,United States,Florida,North America
TXN-100532,2025-08-18,Cust-1062,Customer 1062,Home & Kitchen,Air Fryer,3,119.0,0.1,321.3,143.21,Apple Pay,Germany,Bavaria,Europe
TXN-100533,2026-06-23,Cust-1143,Customer 1143,Sports,Yoga Mat,1,29.0,0.0,29.0,10.21,Google Pay,Canada,Alberta,North America
TXN-100534,2025-03-28,Cust-1091,Customer 1091,Beauty,Lipstick,1,18.0,0.0,18.0,5.92,Credit Card,United States,New York,North America
TXN-100535,2026-05-01,Cust-1044,Customer 1044,Beauty,Perfume,4,75.0,0.05,285.0,124.59,Credit Card,Germany,Berlin,Europe
